ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
2016-11-08	01	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		0	W		
2016-11-08	01	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			22	W		
2016-11-08	01	00000	0	15	CHARLEVOIX	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		8683			E
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			4302			
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			463			
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		58			
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			140			
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		4			
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		2	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			20	W		
2016-11-08	01	00000	0	16	CHEBOYGAN	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		9122			E
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			5379			
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			583			
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		105			
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			243			
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		5			
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		1	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			18	W		
2016-11-08	01	00000	0	17	CHIPPEWA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		8505			E
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			4249			
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			435			
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		67			
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			120			
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		6			
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		1	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			6	W		
2016-11-08	01	00000	0	18	CLARE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		21636			E
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			16492			
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			1886			
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		157			
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			379			
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		18			
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			4	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			3	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		18	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			62	W		
2016-11-08	01	00000	0	19	CLINTON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		4354			E
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			2110			
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			267			
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		34			
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			66			
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		2			
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		1	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			10	W		
2016-11-08	01	00000	0	20	CRAWFORD	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		11121			E
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			6436			
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			660			
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		68			
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			182			
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		14			
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		0	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			11	W		
2016-11-08	01	00000	0	21	DELTA	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		8580			E
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			3923			
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			450			
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		56			
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			123			
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		8			
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		0	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			25	W		
2016-11-08	01	00000	0	22	DICKINSON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		27609			E
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			24938			
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			2618			
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		302			
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			602			
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		23			
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			2	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			7	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			1	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		2	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			117	W		
2016-11-08	01	00000	0	23	EATON	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		10616			E
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			6972			
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			806			
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		92			
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			279			
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		9			
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			0	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			0	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		1	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1139	McMullin	Evan			27	W		
2016-11-08	01	00000	0	24	EMMET	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1140	Moorehead	Monica			0	W		
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	01	REP	Republican	-1110	Trump	Donald	J.		84175			E
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	02	DEM	Democratic	-1128	Clinton	Hillary			102751			
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	03	LIB	Libertarian	-1101	Johnson	Gary			6221			
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	04	UST	US Taxpayers	-1108	Castle	Darrell	L.		703			
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	05	GRN	Green	-1130	Stein	Jill			2193			
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	06	NLP	Natural Law	-1112	Soltysik	Emidio	Mimi		100			
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1135	Fox	Cherunda			0	W		
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1136	Hartnell	Ben			1	W		
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1142	Hoefling	Tom			0	W		
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1137	Kotlikoff	Laurence			2	W		
2016-11-08	01	00000	0	25	GENESEE	President of the United States 4 Year Term (1) Position	08	NPA	No  Affiliation	-1141	Maturen	Michael	A.		15	W		
